,d1,d2,d3,d4,d5
0,0.3990297875473771,0.42895191953019185,0.4498699622946038,0.3641896574579573,0.4549496721329563
1,0.5523998213122332,0.6548483484549622,0.4586943607998269,0.6229033442138768,0.5513959047945806
2,0.45595986316204923,0.528468814658887,0.47141495278664647,0.5012772869141982,0.4438767237937038
3,0.5499683761147478,0.46590315818618655,0.4573715619070432,0.4152674528722664,0.707041212992178
4,0.5235077234655459,0.49892637363199704,0.3396228247204413,0.43903766504606123,0.535606039269459
5,0.34409438876773135,0.38538283086707315,0.21428635089346915,0.43309454552939913,0.35932532944937656
6,0.599473587189582,0.4859213468561547,0.6454372507613071,0.4656710308751207,0.5835120618733085
7,0.2897537700560625,0.4370493231416245,0.3253664686140266,0.4170421295340171,0.37746977288544703
8,0.5571085350113623,0.45436183775602557,0.5575990675717485,0.5161034107154443,0.5294616071010532
9,0.5304573521487301,0.5335933413892323,0.5492794273739584,0.43544544308758126,0.45271301432252764
10,0.36316368081478145,0.3378752275038902,0.37850945852453943,0.407666277869841,0.38223182772965303
11,0.6292893053585568,0.675766766936188,0.5407367215572616,0.7389064602209284,0.5395651348868182
12,0.4213033262819965,0.3452466218363477,0.31056144069982305,0.3103277012996794,0.43400548071249523
13,0.5150409572510722,0.5803312155178524,0.6025726469403571,0.6099690429296434,0.4122050708577626
14,0.3137643346610619,0.39269931854233564,0.4453587500463244,0.5212403283000483,0.357904248758926
15,0.3687713780407028,0.377897914373606,0.2791979991461365,0.22889920873774128,0.19784549665922818
16,0.6543131988842923,0.4891728770794909,0.44876929683689226,0.6451623433076412,0.5123670122298923
17,0.5492082241384659,0.4405707719620133,0.3731511341811635,0.48792900108676274,0.558658857955351
18,0.48942086502382537,0.5206690417941212,0.520224487769592,0.4912515271743108,0.5113024025047213
19,0.5862004398161645,0.5832366567336157,0.7454299948116367,0.6093509622882153,0.82522101960948
20,0.36044580917138247,0.4101322429248658,0.4287461917760076,0.47709869581818787,0.470546793275323
21,0.49331179833241007,0.42381720102932074,0.5843232800790736,0.4335734615580839,0.4887566474426848
22,0.6411813540479374,0.5385852512955568,0.5730489670434071,0.6011113695102395,0.4917159625511835
23,0.37621408920956406,0.42743304136371324,0.4312601322821816,0.3415669932656499,0.5583138712656734
24,0.6229575019763111,0.6582552216650647,0.7109969689706516,0.6295386399223135,0.6638702931019304
25,0.3963274129560276,0.4457756854978362,0.40206833589303925,0.35341687127915017,0.41488772818796915
26,0.5363831493084724,0.5818131892072655,0.6006291544161805,0.5741428828799693,0.6518266217051829
