,d1,d2,d3,d4,d5
0,0.34941964543983683,0.4981665592253375,0.5828911975932902,0.40753954717899377,0.2897901216505652
1,0.4270780201640941,0.716653365913799,0.43666994057059605,0.6846805464183192,0.6345399190631046
2,0.38963716633587253,0.48177359976990886,0.5673683550541052,0.5682585964525689,0.319726032923689
3,0.43836289794067707,0.3736213328604241,0.6053860465742142,0.5542914762153435,0.6095449060589295
4,0.6336064247314606,0.6500921620748332,0.5512561344491373,0.7103447400701983,0.516360058216976
5,0.4989315520194775,0.5062071797252768,0.38770473711519454,0.5570041241200185,0.44993498282275984
6,0.30348871786694875,0.3742007606770326,0.6249677856901561,0.44892765597486683,0.2842720954517329
7,0.4345188905528837,0.3940139134713787,0.5201470706809359,0.3452387893267279,0.3160644543917226
8,0.495876067372014,0.5059439787094788,0.5696923745070718,0.20264711586046147,0.524344093979606
9,0.426652266497864,0.24801932703148416,0.4862716043402653,0.5453227645354948,0.40710788775537277
10,0.534931070396949,0.38315690002937325,0.45736126493867424,0.5878485702096102,0.45435142802764766
11,0.26237757051126953,0.5749326402724622,0.395850384943775,0.5069282734817048,0.54142090257299
12,0.5024068714575408,0.30342681838868046,0.4617995439679308,0.5627687362183604,0.5873651318375395
13,0.314779036032258,0.43236773798246053,0.34249876672362556,0.6355816825189884,0.5555630924996715
14,0.4545156075144688,0.7168503936898031,0.5506826810959699,0.5636820735356499,0.4818599752316756
15,0.35870582126751277,0.5581376801857879,0.43689334432627785,0.48010251123410197,0.7200688932154716
16,0.44736885550051475,0.46626869869162296,0.5454266128799697,0.580519897548671,0.4716640740893461
17,0.3664940027532232,0.4461556742435288,0.37276604151028436,0.4430510131991489,0.6795844838453046
18,0.24247970887756076,0.5268561690220384,0.64245520132616,0.48608137824118985,0.20079225862642075
19,0.5396725360511112,0.6124695344394101,0.5714856058852107,0.4729421256927494,0.6344757928486282
20,0.4984222988374617,0.539909788218184,0.3181441827336296,0.4541995919705331,0.37883971931384086
21,0.4792274777147265,0.39370636533693004,0.6098938414915916,0.5229143119973036,0.49193261306298425
22,0.36579144819453646,0.3998378109590345,0.43278525325420913,0.3898601189172616,0.6694115951239328
23,0.7198018026582302,0.5490438067907034,0.43576676192862634,0.3914394640562221,0.367675083754726
24,0.3674810096722862,0.5358290045397142,0.5049530592279711,0.6275814907488941,0.6217932879675152
25,0.38713521529156575,0.6713420410654437,0.44644531400834053,0.6193370524877614,0.3987538832054379
26,0.49135325136205893,0.5263010621039018,0.4530764125649557,0.5168285176384404,0.3362110512267462
27,0.42003179174301675,0.43255040293054203,0.5402023257905529,0.4686455373294611,0.40615949419178987
28,0.6439825912613142,0.7091469564409818,0.6082460517706153,0.4009146775331229,0.5626344080579384
29,0.49323047766736905,0.30605357379570935,0.6614494463768026,0.5859553086268916,0.3695073629174197
30,0.44033773282633504,0.6495619884082501,0.3605323972945704,0.4844173832786156,0.38879695750176
31,0.3514842347975097,0.5355715174659341,0.4067676323255648,0.36458808629521483,0.8318225610846539
32,0.4103656020001397,0.4206193617214758,0.5291985861132458,0.5809309306813025,0.3097242068681923
33,0.5114396253283023,0.518749869468254,0.4076097239514591,0.5448223359824288,0.44808279576750587
34,0.5497515494440567,0.45848362346128185,0.4730807929431699,0.6502418435220259,0.5057138151374683
35,0.36016050835171237,0.5560704822369534,0.4768773567913595,0.2779538627376843,0.5189100580911697
36,0.5947396154229052,0.7611610188870601,0.2921722857141899,0.3660461742619673,0.5796949070488504
37,0.5522334829652202,0.6155489768901805,0.5339062122080762,0.34996815575269824,0.5298699599016765
38,0.45257069100079567,0.5740464100546622,0.7729973087855136,0.5782926453023499,0.6149385052292803
