,d1,d2
0,0.4663810897615771,0.5162989682308801
1,0.30805579094632596,0.44769783379516426
2,0.4310937374985479,0.4231400687265064
3,0.39720980770889414,0.5111072524353647
4,0.4869243502144342,0.6823037411195885
5,0.5185656782131558,0.5164363900913747
6,0.6000871914715358,0.5498778716114067
7,0.35881605810935846,0.2735599031165894
8,0.6032227687661018,0.6880766588082183
9,0.5544517407928808,0.6126826953215263
10,0.5976443330199155,0.5620199965474402
11,0.4421097808611844,0.3728250416472291
12,0.5173655788173231,0.4620664537247177
13,0.6682692619162659,0.43441167047705276
14,0.5202467228413763,0.4553255478454784
15,0.5942627745051934,0.5038597579104137
16,0.5356789626753012,0.4682682336684244
17,0.5190142331108195,0.5014225083308197
18,0.49051360091362567,0.5097988857010484
19,0.6149569968923225,0.5479395493277418
20,0.4951929955301398,0.5254132161585265
21,0.5877571782471644,0.4187789225092043
22,0.5012084391548917,0.4930885783467396
23,0.2241480793269952,0.3500703525243568
24,0.6538692756138273,0.6898558649724074
25,0.40885115441980036,0.48871051779006425
26,0.5657858110508627,0.5657806008385012
27,0.6135070882697504,0.5914128421010144
28,0.4753393246185571,0.4962496680928621
29,0.4099993345005764,0.40452083965527974
30,0.5195917811184254,0.5519556426308059
31,0.6031797130902117,0.40127622989733874
32,0.33957892171899473,0.30521003970841726
33,0.5711699502378598,0.5280331376360617
34,0.3023537354527574,0.3467748766646691
35,0.46980338231139585,0.46463216639986327
36,0.5165726552472275,0.5834897503952285
37,0.7493225956267777,0.6100155646835796
38,0.5408110852590533,0.487781323172293
39,0.6404303778803493,0.46571824060681144
40,0.2991512460526652,0.3417700674505208
41,0.33079751910353916,0.4689569497610516
42,0.46439253570670236,0.438847757481355
43,0.3106954893677311,0.30537952323634
44,0.708838335281533,0.6503548363774662
45,0.5540059643550223,0.40016160319083655
46,0.6176510728498045,0.5084358264753138
47,0.40447349916937164,0.43777802227252954
48,0.6268035437463362,0.44252565270573907
49,0.5298743716832973,0.5955613166718645
50,0.49690865460582473,0.47452245043389785
51,0.428476159057371,0.5574725041993622
52,0.4709405326955726,0.42413932505748325
53,0.3787536010776776,0.6302558332716093
54,0.7585100630939547,0.604415375675406
55,0.6328759212091722,0.6574451422815111
56,0.5934455545933619,0.6233857885210745
57,0.5576140551841661,0.5090997720819526
