,d1,d2
0,0.8763311256420527,0.34267699808242014
1,0.868492630595126,0.5109079678975691
2,0.8002223100204721,0.007940589635618722
3,0.6134533723199976,0.3200058609080071
4,0.7812580369344886,0.0349021053924925
5,0.4474348354091342,0.8296210081378637
6,0.712531920850772,0.9096220416848089
7,0.7178315388800038,0.4106346595811289
8,0.7397701988195738,0.17629319116098852
9,0.34115437711751007,0.774847397100773
10,0.5707153312445301,0.406795981898309
11,0.4045666991869703,0.011219282984148093
12,0.31276801498244267,0.9003513710079208
13,0.35943949039481415,0.47687640918148166
14,0.5615829648998645,0.09235476825813382
15,0.12658936685872013,0.30509738638931594
16,0.148999355666253,0.502947963779723
17,0.3755067792927751,0.6763035615306499
18,0.8949698398194765,0.18867972156250135
19,0.07334027629760764,0.6942531558403501
20,0.5510440208896563,0.8969281450465663
21,0.2131944280077328,0.6273452037476294
22,0.3216484958170177,0.6530281976748694
23,0.1453252390839016,0.22339714443682435
24,0.1514419215427788,0.08460509790535875
25,0.7876201936734408,0.11480863814363884
26,0.6909022611993588,0.7305756845473753
27,0.5671081497505088,0.30677279563909854
28,0.30305267038292805,0.0801900095715733
29,0.6794128408375656,0.7805515672237763
30,0.04762992073619132,0.25767842651195383
31,0.3166913348695224,0.6343150107694546
32,0.27496598225313384,0.0704697888277529
33,0.5519585451548102,0.809814821949322
34,0.3584574390122819,0.2626969705003249
35,0.3206429241642992,0.591377071116562
36,0.08979867469937752,0.9710075293902292
37,0.3551911120281289,0.3684321182976513
38,0.8060790650151843,0.212459497338518
39,0.7556365909974742,0.13665267126105762
40,0.49717054412125106,0.4859377613481951
41,0.9047746731787885,0.22174854458196325
42,0.2667103939765598,0.01163688424159215
43,0.5816480985551375,0.10674694599547041
44,0.6744305315582981,0.5126995931216458
45,0.724230717835179,0.5854236476232649
46,0.20110236482006805,0.8947893442000594
47,0.8278799864267189,0.9863822406170836
48,0.6925554830118585,0.07765393947077237
49,0.30558308585093097,0.6526808957246358
50,0.31127437754299325,0.9810611084109521
51,0.6874002114214797,0.2640882714295424
52,0.039393235357782164,0.9685334092760867
53,0.05361247498548072,0.9276219178996501
54,0.13933684018826553,0.05117970081218959
55,0.19023294368470112,0.08401990117625235
56,0.5396093902554815,0.48897217801353277
57,0.957514644599802,0.8142094350521323
58,0.31676831983044096,0.20768463501646683
59,0.034635357234081066,0.2144120452119841
60,0.8098959197947926,0.30689978848220434
61,0.7997087621566412,0.693087711359765
62,0.941834059922654,0.09356612268098685
63,0.7746348059336198,0.7133170029782937
64,0.9362129067574263,0.6860495479184049
65,0.34872371220221876,0.9919003194898098
66,0.9827764659530882,0.4662513118519954
67,0.6230361605854495,0.3186495754092099
68,0.9547749433756266,0.5815849509861255
69,0.8538909543616121,0.45805244357328356
70,0.4002588179262486,0.17682996916806215
71,0.7959048077883754,0.9144511360976446
72,0.4585543011828679,0.11736667914256671
73,0.6988079884726219,0.7020455123201954
74,0.8653848158073829,0.8584819056489644
75,0.5249728336586059,0.7671591544315696
76,0.9940537896099492,0.7898111269097148
77,0.19435099381767496,0.580187416952376
78,0.102301861704989,0.2733665362573142
79,0.08406188536548109,0.6670484784093391
80,0.25392153547828755,0.14865935878287972
81,0.1769678335984558,0.07815649953392512
82,0.3502657456423848,0.20900770566803195
83,0.5563627813249232,0.24849001089712697
84,0.2322177637125351,0.9360695178160711
85,0.7284970311823321,0.3263567156048789
86,0.6764124260509449,0.8775372756695853
87,0.48500714706729786,0.6456502240371612
