,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
0,0.3960100263974005,0.6250531620141513,0.25952621580654245,0.47384077997763857,0.4966728009020679,0.5886715532581013,0.6142358567427306,0.48536492087177746,0.48922082428765196,0.45788879001786714
1,0.46594134400659676,0.5041493276487726,0.4257838749495757,0.6797682539628032,0.5583890190312124,0.6051114029422255,0.5647386019849593,0.4862702626171252,0.545011615526767,0.49656398464997203
2,0.761539324661842,0.40883690206944157,0.5357350402728492,0.5034641470368393,0.5348102721368168,0.7173225258076291,0.48289900242966954,0.6552531435622204,0.6562459968713616,0.3628036696761996
3,0.5469255784926832,0.5190348583840168,0.8329599472571834,0.47294448770297565,0.38568372844072324,0.5133945696649954,0.2926735608864724,0.15980616847912626,0.48269147261048156,0.4554935562007085
4,0.48768319429984597,0.5351099153087205,0.5081887860174396,0.5170487452616344,0.4848787130509087,0.49778421210906443,0.647246572148436,0.6810335588962219,0.3778732248842953,0.3908190077194402
5,0.5914829399310965,0.6182054368567528,0.503692448592726,0.7304811667615709,0.7067029656742445,0.5348235340516436,0.31451599079062403,0.6027870377463324,0.7203756912079776,0.615247334854105
6,0.4352027247620208,0.4041053038748017,0.593592326786818,0.1809132788033032,0.38352010546331095,0.45928963624693203,0.2459233903492819,0.5607425171794456,0.43022305087414137,0.37692336506941915
7,0.31140658881017724,0.45976470390856067,0.5329595585739622,0.7386119327087832,0.43457974545671035,0.18362697820864776,0.48660996047787175,0.7892716531658974,0.45261617919864267,0.458209504892949
8,0.3965434581540753,0.42997791735061547,0.3714616206822199,0.4069562480830823,0.3485762231510625,0.5343201431083663,0.38847686263234826,0.6965627127649334,0.52873451856199,0.5532265633241925
9,0.6605287667152346,0.7458342439607389,0.6745743243859792,0.6201163615334488,0.4659166905752521,0.7643371865724247,0.45696706175209173,0.5720649204547733,0.5063018832601901,0.5586596749465699
10,0.42613183490631584,0.5165658921995759,0.5621728506616295,0.5580998396581364,0.6587434616303578,0.42219407512651785,0.4702127812907401,0.6874742984330103,0.656003692666093,0.4179219049739959
11,0.622237777981745,0.47806010444042757,0.3757594059438939,0.4288347048118975,0.41803570036150506,0.4548337487593316,0.6314461038438306,0.6102095000047179,0.5900065510528617,0.6662373054196877
12,0.2797652726405465,0.5687510542041415,0.5311613551543993,0.7532092044170086,0.3672490566405203,0.5292643081739309,0.6029543583903307,0.5909758170458361,0.713764338155751,0.5952049322803774
13,0.3509542156475784,0.6620179886992975,0.6791653137656577,0.5948734256033104,0.45013943766426867,0.5270998608373305,0.44854868306107937,0.5084715343377407,0.5829954004373361,0.508407798669649
