,d1,d2
0,0.4765814355123601,0.49600376079238645
1,0.5512150079633985,0.34777747239428747
2,0.5110124397366564,0.3953261079443992
3,0.5495861093537056,0.3948255289458959
4,0.4616941023833941,0.45504882143578307
5,0.42622623347680655,0.556594308390716
6,0.5749803409266263,0.41597391248352295
7,0.3942274119938082,0.5144214950763167
8,0.5641569325504029,0.45872440785384694
9,0.4623510358353564,0.3530265356951382
10,0.4459283644358383,0.6440381659372241
11,0.7247856950008419,0.3422436797035199
12,0.4680726992411953,0.5116369945686762
13,0.3338043362496671,0.5479267271145211
14,0.4811273517231937,0.4494126935545314
15,0.5214144168562637,0.5465774781236761
16,0.6255700903749086,0.5421422230780071
17,0.45822030171132627,0.5639811950517123
18,0.5392342782258596,0.49957163577200947
19,0.42931107640247124,0.6110384153725595
20,0.4098317389212298,0.5044768577869249
21,0.627223922032348,0.38254972832179124
22,0.5995127465397568,0.6426702055854652
23,0.5128445973768473,0.545905115092725
24,0.5862649631856617,0.4748882575083202
25,0.5344190460940135,0.4966836638086266
26,0.4110551788253772,0.757601956860673
27,0.45294958130071994,0.42633949693690015
28,0.5399350608280374,0.48451464928340804
29,0.5277490989927591,0.4403426103989065
30,0.41290675882163735,0.3800610714553393
31,0.533856324901481,0.35825369433683063
32,0.6526243469650291,0.3165818930240766
33,0.3874792382544249,0.35574790013709223
34,0.5226071425618198,0.4996719632384042
35,0.32759791910866626,0.7133483350106615
36,0.5114250777072804,0.5219874646526216
37,0.5679768362541027,0.6311780416501189
38,0.46899237431014784,0.479088626843782
39,0.32373720865303457,0.5508621519203237
40,0.6135766173629376,0.44985091160800955
41,0.39701636554978437,0.5476720671506173
42,0.38837042030231644,0.6376229923042661
43,0.5914852801565201,0.3147725828910356
44,0.42710014255123785,0.3903197097178613
45,0.25665121814038255,0.5460931972198254
46,0.42730328153918845,0.5554265381677396
47,0.31639184525366437,0.6605580136473611
48,0.522660067070376,0.5266371012743495
49,0.48056986202574614,0.5823358267242494
50,0.4429611955008794,0.4909834946229715
51,0.6593226000514584,0.2509594420821373
52,0.4303073437708639,0.6048585760794368
53,0.6553640252955031,0.460808553111017
54,0.31441306038986955,0.7467986349030522
55,0.24252539550549834,0.743634045259984
56,0.5984139197553702,0.4423685417112557
57,0.4859734282264384,0.582061684307917
58,0.4238681736801676,0.6159785566697266
59,0.46507547770265223,0.4541053592733221
60,0.48460477217073605,0.532021523289161
61,0.5321920267673191,0.6215827873494717
62,0.49981140204871627,0.4680379090359823
63,0.37873505276724834,0.6449343256711026
64,0.3343087575277439,0.4434561190826792
65,0.5847554157608503,0.5847651729101606
66,0.5110867842754228,0.47303945540237835
67,0.3497251943785018,0.6257795700306499
68,0.5050741848915586,0.5520804358674551
69,0.5272214811051843,0.4210221360027269
70,0.47795649436716836,0.6785172208507568
71,0.4997148043504455,0.4678459509758261
72,0.43363811490633913,0.5620438535242531
73,0.46708010355694474,0.48571981912029283
74,0.3879787307255273,0.6478129966484135
75,0.4956746385068967,0.5037987855556866
76,0.6041583135928235,0.5553446061124219
77,0.4537291127133734,0.590014651965578
78,0.5699154737221772,0.4873686461893253
79,0.43970652139949973,0.4459346349036286
80,0.5121090910496457,0.48174615548845556
81,0.5457388139288155,0.4827249184617478
82,0.5461588739140864,0.5183799602536747
83,0.5714736919601662,0.4115893028524465
84,0.5796008471294263,0.44293176418362745
85,0.44100383361738665,0.5104285113903348
86,0.6122781498492905,0.40359381419929397
87,0.6763029928350508,0.4320503354280793
88,0.46929739807753534,0.5577402736026945
89,0.6388315727624783,0.5523605597490983
90,0.49699757089210234,0.4928007917163964
91,0.5431947472999066,0.6925806463556193
92,0.5886499839416619,0.5014285564945049
93,0.4700519372838512,0.47423816090396265
94,0.49973075353727014,0.5491491308011162
95,0.46693891032757395,0.600035908646602
96,0.5927215096012944,0.38755177381755684
97,0.5242672065627966,0.5451072026963144
98,0.5289767775083445,0.5819650961197222
99,0.5012944659218983,0.5771361598344988
100,0.41463464586673987,0.5998233927138155
101,0.5357982665331135,0.5468963624388868
102,0.41758886748658625,0.5569485408244608
103,0.5735923568121305,0.4480278022094471
104,0.5722745294362509,0.43825041994336217
105,0.6381847103713644,0.4207772003701199
106,0.3877749577541826,0.5021876617358175
107,0.549387082882307,0.49477911910765865
108,0.36864126028306393,0.5007063789587544
109,0.2693747193433575,0.48012745901027315
110,0.36368961969476077,0.5420860874433637
111,0.5541211991309437,0.4609297477182777
112,0.5494257556738165,0.4795738986238918
113,0.6253579435310046,0.5122141028660484
114,0.47428930822168497,0.6061950443922243
115,0.5418913017517912,0.643820784962641
116,0.4823068308097044,0.5890005923737922
117,0.48733735289472047,0.5250024595262982
118,0.4722854660907374,0.4819390388457771
119,0.48134744912130456,0.45193577010556657
120,0.5979884983476249,0.5249874840713673
121,0.5277512015886202,0.4340133705007754
122,0.4815985293660395,0.4299408785715995
123,0.4875790804749875,0.5946258378765634
124,0.5324330301306531,0.46977334343225996
125,0.5510291872955406,0.48523075777993463
126,0.4148309521715895,0.6464309281534039
127,0.5216173112797456,0.5234897548801059
128,0.5516921555111111,0.4753967147607928
129,0.557460648880695,0.5268196090591937
130,0.43197692706489876,0.5365945448018957
131,0.5541480045893669,0.39452475522344527
132,0.46314479094530697,0.5206032878086704
133,0.42723886535610794,0.5706447371643388
134,0.42996127916235394,0.5539053720273681
135,0.3915257903059022,0.49223574108210916
136,0.5605247106294431,0.49064096320068296
137,0.5189557636093161,0.49581166465781906
138,0.4379538686971321,0.44562828121853626
139,0.5836360608215682,0.4564296039854355
140,0.5741052032356531,0.6285175023830335
141,0.5835469545958091,0.5748166306355534
142,0.5450934959761569,0.48515737646401785
143,0.25938875930413297,0.6268891212454272
144,0.39207192763590526,0.4952404295024622
145,0.4770438301095786,0.4507631946130699
146,0.6523853796260409,0.3602825177028386
147,0.6700059020578624,0.4019646106769965
148,0.44933864308482735,0.43438072652293785
149,0.43933870006572323,0.41449945023074786
150,0.4829859176388296,0.5506275958892574
151,0.6859688831741182,0.23804419089715023
152,0.4647787626716374,0.5014791477432801
153,0.34626654324253797,0.5164862163740633
154,0.5905652145861993,0.34341629810638663
155,0.473345823875044,0.5331287913263416
156,0.34977373786784016,0.6749444191162512
157,0.48330179574338467,0.5904228260089632
158,0.4806174586576238,0.4628980666552149
159,0.5509374255112963,0.4210328592677832
160,0.4247615103667799,0.5334599364371169
161,0.6116232612603892,0.28527397190760817
162,0.587304791794516,0.41210658386681315
163,0.4374147375309176,0.457367079036362
164,0.5773475210670138,0.41201586346745445
165,0.5010230410586516,0.548568476247091
166,0.2135051825633868,0.5956238870387527
167,0.6162368535613916,0.4927016451835031
168,0.3947018617701049,0.6141150404479969
169,0.5789838632871347,0.533641442642252
170,0.5977967485891056,0.5427330361067272
171,0.4731478482246822,0.4798482285385396
172,0.40474255714051277,0.4865785083716963
173,0.367126561824143,0.5519652803077484
174,0.48453658791013776,0.448147729003256
175,0.5018237584738536,0.4897932908274582
176,0.5779218841768192,0.44335661208790833
177,0.5591263473557297,0.5290276288740996
178,0.45037725698870607,0.4701681425317409
179,0.5508330426381978,0.42266729626678123
180,0.5302058965390278,0.37512047066967097
181,0.5222074415927385,0.43648935157174074
182,0.5638983249952055,0.3804492226480578
183,0.3653760027857358,0.5297620888779759
184,0.45523657595151323,0.6022218710548227
185,0.41931324690587973,0.4403567695379867
186,0.3996271609738457,0.7078857795385274
187,0.5196641314749826,0.5105538617434168
188,0.5066490906845331,0.5381012707997691
189,0.6290152714846828,0.4509247932378087
190,0.5509937818985774,0.5687159236082984
191,0.2973674266660811,0.5700345094266078
192,0.40695638637624987,0.43627505187228033
193,0.3024075504176854,0.4899866973757265
194,0.5001264892335332,0.49933736081172925
195,0.6066778545897318,0.5184312383466949
196,0.6508507717456069,0.3675549676750415
197,0.3740673941264467,0.536144351379751
198,0.5316547411287289,0.5249955917621326
199,0.5141955860754721,0.5703523618169277
200,0.4504566748758277,0.3494309945100723
201,0.3038384021056024,0.6839650821986106
202,0.3405696115015193,0.6873958010521476
203,0.5091439433665248,0.5001682642941027
204,0.6844048417028274,0.4623283562657138
205,0.47445029944271455,0.5133300928194563
206,0.6392295888850702,0.6000875885708393
207,0.8061712758239403,0.28736878010419686
208,0.5210547459345074,0.4480065706564002
209,0.5508813218497266,0.28122086804283375
210,0.4798035142302538,0.5049027659591092
211,0.43004246715291605,0.5292920166692598
212,0.7065413134186115,0.4530949525419081
213,0.5054492131321774,0.5901081547110926
214,0.4709979028304657,0.5393953623125561
215,0.3549302860579469,0.4495635496582264
216,0.572149778941274,0.43780137914974593
217,0.521134239541919,0.41835148731472876
218,0.5664154331882192,0.3277043662311259
219,0.661309464202595,0.34656592528508323
220,0.4441677904733398,0.5055701969820446
221,0.665621914655395,0.5332999546871737
222,0.5768467489246061,0.5004243232878725
223,0.5985987722170008,0.3099996108800376
224,0.41675116151782987,0.5617536764824924
225,0.377792056037408,0.49190837765225587
226,0.3266882931401724,0.378657517924094
227,0.380424429429881,0.49734419505847055
228,0.6991751998677639,0.39321000616962565
229,0.5041621992459944,0.4154948573986907
230,0.7625277552075274,0.33530163739926433
231,0.5214557090805608,0.5555663876314302
232,0.6795678807136423,0.38368446448165006
233,0.5504113261133459,0.4390416253474746
234,0.42040148485166606,0.502980922977053
235,0.3726818660762793,0.5612861966685508
236,0.49850397811928504,0.5259629003155141
237,0.5743542771926988,0.4086135323654356
238,0.5368283441715973,0.5617442939261785
239,0.6059579119615455,0.5337341272270018
240,0.5312727957723232,0.4006787126064683
241,0.638414907361671,0.5009389411149621
242,0.5842693897312522,0.3792237999094378
243,0.5978814653181119,0.4711572586468414
244,0.6925244345696357,0.6043951071631878
245,0.5641582909044239,0.43857246918521314
246,0.5469598303290961,0.47140417368450016
247,0.6806245986834717,0.46377009502531596
248,0.5420885788370665,0.40085040792018684
249,0.4339063877983999,0.6485979208082147
250,0.5064927050379255,0.5450184544200495
251,0.6236576269068832,0.4048123426800885
252,0.5507327898647579,0.4771644115859054
253,0.4411531536636009,0.5758987541241836
254,0.5227525046096251,0.3945388686754131
255,0.3518241201435188,0.6443092645756103
256,0.4115230688250814,0.5305386165064636
257,0.6013565270518196,0.558362818766201
258,0.4520420892866359,0.46526871713313056
259,0.38678731358752017,0.577122229045023
260,0.4486135973035439,0.6288981307803143
261,0.548622170139599,0.4628114016340289
262,0.5896710231891075,0.40162151285354936
263,0.4623935462651775,0.4312302471396282
264,0.5447084659954814,0.43589807206151465
265,0.7016253279633047,0.4208017646291345
266,0.6644564799231295,0.38860797588677115
267,0.5949944651317896,0.4714922490933194
268,0.6088095477774027,0.4204603226468966
269,0.5395779966980687,0.4371687329090327
270,0.5093379442096997,0.503911135623173
271,0.6144011559715201,0.352865480233983
272,0.42716385662091017,0.478315628721381
273,0.4943363435680768,0.4001728362155852
274,0.3979475315224176,0.4730823154410723
275,0.5840146208991254,0.49085359197790834
276,0.40279903058917166,0.4745608645813463
277,0.3541576085309539,0.6700557475772476
278,0.5608704671035342,0.44762652695754834
279,0.5038322855659678,0.4359223108874305
280,0.47376401894223574,0.45206420461808783
281,0.49060465764647626,0.504408538981763
282,0.7724864127541581,0.3456665190445411
283,0.44922658977905594,0.4927615080064517
284,0.4734279634085966,0.6071246140901693
285,0.4118160463064765,0.573578219829883
286,0.4633893221688317,0.41401273254985627
287,0.4953645641632482,0.3626414745396844
288,0.4702561520121334,0.6173584327650059
289,0.3701376421239486,0.4622731755505909
290,0.48102956626536114,0.49078829653094036
291,0.46970214788799025,0.5415547025837085
292,0.46783571303584837,0.42554696388112623
293,0.5919491795846991,0.4393582884062921
294,0.43227062540422684,0.39763399884302164
295,0.43703983619694203,0.4882484683114458
296,0.6180173661674968,0.4511234655726008
297,0.5272953881525848,0.28737586800761566
298,0.5698603081623892,0.5436071826793689
299,0.45199859353294053,0.4782708937466198
300,0.4468022987325848,0.44994117831828584
301,0.5738098384266246,0.4421854107162322
302,0.5706132141023477,0.45755008098674005
303,0.45712518079700043,0.5287683788067077
304,0.5153686044928848,0.37721920276131987
305,0.6206987125186093,0.5336662287525693
306,0.4705725446033689,0.4522640229973619
307,0.5220680511235356,0.6300904285428917
308,0.6981151730889673,0.24254046347350094
309,0.6037117531945392,0.5310133820640586
310,0.5509427391639542,0.6538715397906806
311,0.5580900197159241,0.4554786739821065
312,0.4900227556699633,0.5778708793121079
313,0.45052437302188086,0.5253379076782816
314,0.2932067098320278,0.5912276854611174
315,0.5408203352158069,0.3251096981976931
316,0.5223566852799088,0.5278752692337619
317,0.5937471793212246,0.4521732612762416
318,0.5039787476990121,0.41944602146857635
319,0.568409735171705,0.5324064084057877
320,0.5775534099042363,0.42285412364634994
321,0.6144481484425278,0.4671215126978485
322,0.5888776904976476,0.42749112103059705
323,0.4619255641767538,0.5753112170684035
324,0.4547415628114425,0.43075349256207773
325,0.4919527137265385,0.5863787960588909
326,0.41076063872445284,0.5136851700850956
327,0.46646048384908456,0.6345685152564761
328,0.49293225237844707,0.4384528163242594
329,0.5743761944644692,0.43937019384354553
330,0.5261672442557674,0.502635245174202
331,0.3193116650466272,0.6789644174256674
332,0.6683959297882149,0.46484214127030693
333,0.56593432277064,0.6585463640369645
334,0.3742986599387906,0.5446608147954647
335,0.3484232609216507,0.5386925281929041
336,0.41977524342477374,0.5604480632611921
337,0.373146460346884,0.5413209128468967
338,0.377824669709095,0.5675709361374189
339,0.45411191191282363,0.4924763734652707
340,0.46107015892983294,0.4194677440482752
341,0.4922916749779852,0.3575247722021854
342,0.3123320351238582,0.8915109814949214
343,0.6745027381996116,0.43746934259210674
344,0.32342246169038347,0.6443236505138358
345,0.4351398352028317,0.46017437944701156
346,0.4651687246413873,0.34691799473915913
347,0.41089222539717374,0.5418472216526264
348,0.433913508835749,0.36892639403967725
349,0.40495485602580217,0.4745939432130885
350,0.6017146986997647,0.5084901523516432
351,0.4897466936324239,0.4887298366850861
352,0.5093317098864231,0.5054295748736927
353,0.46194475768743076,0.48221206323891874
354,0.5502898567048564,0.4669818233293411
355,0.47708716011084895,0.4648915862611338
356,0.4563992998428954,0.5926606044875132
357,0.4880659730903823,0.4952244650685925
358,0.3710688831872592,0.7337271383834446
359,0.5979472467285416,0.3641917901989383
360,0.5327852107958374,0.49151907358740826
361,0.5657270275958438,0.5000960567157209
362,0.43837303438926706,0.5228539389329121
363,0.5952479078686743,0.5991810529232259
364,0.4550532884739821,0.5286761380119123
365,0.46047081381254734,0.5486773615094004
366,0.4082227180536626,0.490209351114826
367,0.2734821547695727,0.5692252643007613
368,0.38592454153330047,0.5240478192606111
369,0.46717396707754577,0.5225398053133402
370,0.41803205389739195,0.5333008484521365
371,0.49962194132008275,0.621479090961641
372,0.5598696928316715,0.4311989458011976
373,0.5418498031008823,0.5487090849699344
374,0.32812012654224265,0.6516382657299626
375,0.3139077542762949,0.46807499525166923
376,0.7067888923152985,0.4367613931419464
377,0.4285801366582681,0.5646430109878184
378,0.5645629299024286,0.41964094502115484
379,0.6846404715067043,0.32184545950858734
380,0.6592412724905957,0.3679353593773941
381,0.5644080180690594,0.5162105938719866
382,0.1777624647078832,0.7557747877040457
383,0.4607910345665424,0.6697757087998135
384,0.4962342116814251,0.45009784661928165
385,0.42657392926382715,0.5149402782758439
386,0.4142063769765403,0.43933699929665826
387,0.5977933551061396,0.4095180070298834
388,0.4826270524740642,0.5501184707298391
389,0.6446933140319153,0.49175104690825777
390,0.46926304468721397,0.6048699394707061
391,0.49608364592474125,0.5939291301471077
392,0.5379003910759482,0.5417911300218172
393,0.3479258308876849,0.6447299606608141
394,0.5319883147225117,0.47774336961036823
395,0.4386907390169356,0.6471968239166725
396,0.5292201028912389,0.49971691356491804
397,0.47362401305435464,0.5584252393255325
398,0.5659098443692951,0.30676904595128585
399,0.5814119706656798,0.29923051266809836
400,0.49172405279967835,0.46706615136339363
401,0.5806554320429346,0.3650410134745697
402,0.30096881426280964,0.5265206419328293
403,0.5270898615542501,0.4060613304224231
404,0.31707004807622574,0.6079134584088507
405,0.541196901158556,0.5124283550860086
406,0.4521190824157316,0.5537684246849717
407,0.46016419605955894,0.4882212825576655
408,0.43207777617371323,0.5681957840537026
409,0.5268432858966505,0.5144844437891118
410,0.4223952044080633,0.45872007748031973
411,0.5516690280923291,0.3345287102904949
412,0.4747921916856017,0.32741378852318903
413,0.379751534351066,0.4157751777262778
414,0.4330979381340875,0.48705344338337114
415,0.5228422730482458,0.5337789738115292
416,0.3436061521285025,0.5617201312745151
417,0.409781632655127,0.48831457403498385
418,0.48219696162680403,0.3979528656505136
419,0.519876705685985,0.5153210742691657
420,0.3604877963839732,0.6801362764137295
421,0.3035548426934215,0.6653132401886829
422,0.5283209404195816,0.7078239572686129
423,0.45534080758858153,0.5045905879636527
424,0.5055353760592656,0.5527734851508312
425,0.4782514496914208,0.5259699449059436
426,0.2412557704012257,0.5217269078679265
427,0.6697045302905619,0.38742320188380963
428,0.5875975437717884,0.3278349870691032
429,0.6690064389148493,0.26802474890372174
430,0.6612204361926062,0.5187905804376691
431,0.45016970996732925,0.5214510409733656
432,0.35332341968692593,0.6061644319661509
433,0.5075996927486504,0.3669418164839012
434,0.5847492415081406,0.5032913293322041
435,0.6600219881741627,0.38626848082890397
436,0.4844497013369662,0.6759293102834882
437,0.5033493303525852,0.44552522194791283
438,0.4994432765180117,0.432155345452062
439,0.5205043960457837,0.6965090069840922
440,0.47129047556444015,0.5281255912264909
441,0.5267205428357052,0.5865921562035317
442,0.5214023702860217,0.5264485753330934
443,0.3660682946809015,0.5610405152178622
444,0.6628687276048075,0.2968460074334862
445,0.5186459672244643,0.4808893400368479
446,0.5427783167453571,0.6012007216490117
447,0.5215145693816599,0.5180328160883516
448,0.5389114847183923,0.4543754974488088
449,0.4951645540161047,0.320300937643078
450,0.3028548394645516,0.6126467503314939
451,0.4958287249184143,0.5153507115441278
452,0.5278985633767848,0.27845336473589105
453,0.32874622466190706,0.43995588741331876
454,0.5223850922655816,0.49647807276025036
455,0.7295204815561559,0.4434342723193574
456,0.7557536063906243,0.24066997628138032
457,0.4867797231613951,0.396539730948459
458,0.5032277988536187,0.5321609939614306
459,0.5368406319180693,0.3766419350022656
460,0.5707522240271964,0.5713476067419306
461,0.6787343063553721,0.49073962624401146
462,0.5099733297368545,0.33118635284615244
463,0.6894441595906571,0.5673796272085292
464,0.4308318122875742,0.5087429143661135
465,0.4824772134950493,0.6142995110131071
466,0.5801031135752561,0.351791433859555
467,0.38969588987225956,0.5273018447404162
468,0.4137409685511622,0.6336191147668062
469,0.5138787537847038,0.4418988350769462
470,0.4449326316265731,0.5205919688341142
471,0.4103754832315613,0.523608214406692
472,0.5910321870741638,0.39441873761122626
473,0.4609920115347522,0.4785085501358884
474,0.4654707591919268,0.5960979786112233
475,0.5909501758074596,0.31432439041218707
476,0.4614455190542287,0.5708043614317765
477,0.4403081510518469,0.4351532738631731
478,0.48292741115138266,0.5614899176858127
479,0.6093134351138592,0.40671246667328287
480,0.5120628091706829,0.4287468354087596
481,0.5270191601148846,0.5701365758035913
482,0.5153207272166934,0.40344568291063626
483,0.6550299740254162,0.4157809846866486
484,0.453755666839904,0.5600302105317093
485,0.582167016690342,0.372119707949797
486,0.4936506278533812,0.5966513793799048
487,0.44383276832276664,0.50909610237098
488,0.45864990493541075,0.48100043426632777
489,0.32088651202295143,0.6651582527993758
490,0.4392758903629183,0.7771461884629738
491,0.5293744784457467,0.5281759474677454
492,0.40713129274388893,0.5001927724477173
493,0.33885260920149063,0.6970853076793079
494,0.5643739556616317,0.3805878093989262
495,0.5522765877937724,0.6008276504827927
496,0.4626675886432556,0.49955086825504674
497,0.580466121750689,0.4226197145879455
498,0.4079028106310765,0.5854843053737837
499,0.6013641822566377,0.4775514167744537
500,0.5507902799036669,0.52832330837504
501,0.7260836794948972,0.30746653878122393
502,0.6436101333979136,0.5923264286304991
503,0.5455859067564889,0.36900494089062463
504,0.6893961353975815,0.3871738190111458
505,0.49035256567984153,0.4153481173350511
506,0.5069861533122544,0.462642253183838
507,0.5322647943076197,0.3820839054214715
508,0.3702521768614046,0.5543568585008866
509,0.6118215037924096,0.46922417823647095
510,0.5840327179012265,0.46370218078431097
511,0.5606238224859091,0.4295294404864652
512,0.5048043867097681,0.40543357718977246
