,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
0,0.4674672074996359,0.49404373608681734,0.5125772279437792,0.7415972561224636,0.6218417921469102,0.514283313097241,0.7505699673798241,0.6088172558408935,0.5267467745124463,0.3808147968458691
1,0.5669803299623972,0.34272719786850914,0.46396333167729453,0.8715398305095986,0.6534507862108743,0.4354330537364415,0.4072686648864935,0.4877114876688295,0.5768519712467537,0.4929448508788108
2,0.3851644116613164,0.5002906187543393,0.7318562557586169,0.4073381102228538,0.43340628437887013,0.6721107357008586,0.14693953365219253,0.44131334924545784,0.5121753803721094,0.24016307596785041
3,0.4734133893380257,0.3726054064990093,0.7544104617058405,0.4218871048755724,0.6302094937210649,0.3982972719145888,0.44423676895525654,0.5353679718805915,0.64079608681097,0.01687517566496688
4,0.5437426893671313,0.5631782366130178,0.36616806989345774,0.588728222448321,0.41263431180516197,0.6780315416102105,0.7297995400803806,0.350793722582152,0.46182577028364424,0.6774068732031324
5,0.42241773511877334,0.46974750840384505,0.5152051265295583,0.2514088180311631,0.4881810393997653,0.318530318623667,0.39556178637751765,0.6636485179585148,0.5526175728829956,0.5506382647847075
6,0.41701132546924213,0.4394198205911334,0.4589237800495971,0.3639430028471693,0.14026461947678248,0.6248630111312653,0.5330291763694155,0.4327852062129496,0.5171103043508165,0.48318212461718363
7,0.40736788491284204,0.6257937817742404,0.4836083998282625,0.561465113761908,0.5287418431953145,0.38582169012606454,0.5628790489336853,0.5768162420505849,0.41529049227661097,0.5134324497584221
8,0.35539879139044595,0.4220922581123592,0.4886546846482492,0.6558849714089271,0.5033382356672177,0.44271163613542175,0.6100751342460659,0.5372050167568331,0.3259987152733579,0.4762198750979798
9,0.5015439884787043,0.6936908091607283,0.4350654542481149,0.5940270917449904,0.29965925700755924,0.5426929370634855,0.6140608607476803,0.5201339383692105,0.7373348774432906,0.506412484783064
10,0.8481799355536868,0.7096166458406464,0.4916724036632456,0.5626340072057204,0.32995090680326045,0.7010657445221039,0.3775062198095957,0.47456358519395586,0.3625012902871094,0.3787473934260817
11,0.45891245102743955,0.37896008403261155,0.4491988083223607,0.42133162049687123,0.6486672117287,0.6844593246402333,0.37434807081100374,0.4500202447363595,0.41278328315352997,0.4105200191167392
12,0.4970727282791696,0.41362001944507176,0.28763557539571805,0.577542743621994,0.5212165750859461,0.4725108936282467,0.39947021257089405,0.415909847519187,0.26354499183846736,0.6741922199065209
13,0.5386448836315877,0.6138914553604592,0.6340464065612255,0.39140446948088803,0.4270709214237886,0.4702579631425603,0.49726354067811307,0.5928737438097128,0.5657253926868374,0.7123606570422867
14,0.4370674800598526,0.26075032050534197,0.30264496039056726,0.5436965728937293,0.27237012127534654,0.5561845201768593,0.43706454560402125,0.47485246238606776,0.4869412836095128,0.7221475803208157
15,0.4546729787895746,0.6703252210233765,0.49275750014361835,0.42951057281082616,0.5761897233697202,0.3543529539471939,0.5394382822334353,0.536492736401458,0.5749507224627995,0.4962738170050378
16,0.5941234064358161,0.42462216454874874,0.4266391986107777,0.6039408007063645,0.5211489403646131,0.4634425925785579,0.521796124370864,0.5122389627606497,0.6252431571314254,0.47372325948115396
17,0.6013585402378752,0.2988151576680881,0.558571466987206,0.40294562966840536,0.710978833676351,0.7539725108047691,0.4702960642463833,0.568963176148566,0.6734708202836162,0.4124944335231211
18,0.403520192235676,0.6198794881573947,0.600510861863603,0.375024185531778,0.6652741338896561,0.3522468931700759,0.5448159663551965,0.2990801501797803,0.48671138960081844,0.6112916975132658
19,0.4876192893454449,0.41647702010989923,0.4519668202406716,0.47538223446889116,0.3492649142077334,0.3262195215240499,0.45518980808484405,0.33908402547811656,0.514479685740739,0.4819283366795915
20,0.735623772761804,0.5272318513260607,0.505981604047737,0.43661655771767977,0.4086076707314633,0.5756951418766634,0.5942193648024706,0.4080200146842585,0.6999309477213871,0.503485155876863
21,0.5586394242046442,0.5703011862078964,0.5582810245314734,0.36078328320030967,0.3646279284377903,0.3624225849662155,0.5453715588945975,0.4344864439150852,0.44125188982052693,0.5291667838401829
