,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
0,0.42376334083796285,0.3925415186950044,0.4941359848722668,0.517653568385438,0.3624231295115803,0.624514379431149,0.58844558745221,0.3639032865421719,0.4339250018821125,0.46893204133310395
1,0.32682379916827276,0.3163117554365674,0.4740970491326705,0.6362242881406694,0.46071764611840693,0.9131131838646297,0.7525362910989045,0.6346143949859427,0.4000883739922809,0.5315073000939432
2,0.26756069022853757,0.39587760313162057,0.6710401878986029,0.5503167572991877,0.5085359518800555,0.5003487226458806,0.6717030819088803,0.47929303928306743,0.7924472721766288,0.2542738480601032
3,0.5676155754579901,0.5386847636608924,0.5406379529993497,0.49895085893360236,0.5710862319197604,0.640727376579042,0.4982239360653281,0.4698670229708511,0.41335353440818545,0.6069617431268646
4,0.40760551758642444,0.5293723889464946,0.44447449467152533,0.5256649912689786,0.6231292782669045,0.5943361148892881,0.6081040455494457,0.575590051304677,0.7333428411469689,0.4328686507218262
5,0.3510234696769378,0.5456005908283175,0.48088900784033844,0.5999230712341568,0.6151617225290018,0.3335737495311014,0.4980892758692954,0.15112715881792327,0.2797119671475243,0.45313984774724697
6,0.35162023974501455,0.31982728927896886,0.5072274462818948,0.3403329857606715,0.2730421248646041,0.46237492607815034,0.44368196053994924,0.3310412185323106,0.6188802716442527,0.436695905409463
7,0.6190522649893869,0.5567862195939313,0.3547275099520564,0.7139472993140014,0.691487379698084,0.7451124413440462,0.4873254993698798,0.5717651130028357,0.7003195436654599,0.4772028889603312
8,0.45892730664381914,0.2806907633356682,0.6285399127224944,0.5846625104312937,0.6710602777936263,0.5572312826124299,0.32219522439362774,0.38630140333963514,0.4653605530847925,0.748760732791227
9,0.29966340312874595,0.45443366491353443,0.5578027381222437,0.5288110658334735,0.40921134502455847,0.3374810244185787,0.5143364919348332,0.23919285726612788,0.4445912241793809,0.44072154427644167
10,0.5540407739073208,0.5377559657535891,0.3496660943555926,0.3501118375984459,0.4142589685881924,0.582327225858826,0.5884112229348151,0.329430401388885,0.3458224065468538,0.5658134045825839
11,0.4489726668845582,0.7102840883700059,0.617303016679125,0.589197064613831,0.4001015176737568,0.7039471595656533,0.42998002934570534,0.44073421329591483,0.7468306111284055,0.8634781477583486
12,0.5335815315076445,0.48043545894206474,0.4623893862393689,0.5503957740624952,0.4307618165171697,0.5202923535157948,0.5545833874932768,0.49856590400428513,0.429539547854826,0.5117762398577578
13,0.5659149528816559,0.3567927632341932,0.4983372919732681,0.23087080214049377,0.5500366731330004,0.49829806873259336,0.5369535247871469,0.7271911535503452,0.5439547736861233,0.3008688415148706
14,0.4236150895212505,0.38411090930140124,0.4711329184406932,0.23919308266716716,0.24852408981380847,0.6869672589595031,0.5897868997011723,0.5138884461475732,0.43825178575335555,0.37301737468887586
15,0.3425914109582561,0.45543129870485655,0.4315879398131568,0.3021526822508338,0.27024908616203824,0.45932416583295177,0.32068374466504673,0.31501819135015124,0.7375747841135845,0.4439950617617629
16,0.7078053701391258,0.5095048730572601,0.2629121100315236,0.553794141176765,0.6100272400940292,0.33299029614379283,0.47928221466389037,0.6563838984201599,0.5848962819996896,0.37909156261190546
17,0.46183266466323625,0.4643358110826314,0.5314871574468305,0.5824399548396948,0.3884101273749794,0.45201596381912407,0.4163596179739357,0.5391850030682133,0.7533707505826215,0.25089371421130924
18,0.548413526096314,0.2856094808399918,0.6510411888364755,0.2728197232190249,0.6903605688859282,0.47113229925800854,0.2596084691314735,0.48598493411400157,0.3949876000755532,0.7501555386122678
19,0.4216505122876589,0.4890254719278737,0.4951064802782059,0.4268565821105639,0.4713206200925683,0.7235082038878218,0.7180206017175044,0.7688244786011729,0.6850763725818576,0.6261930468121335
20,0.4577838908882309,0.4701958185271249,0.8041895942469965,0.7672377704153811,0.585332714069468,0.7682452242256692,0.7831765607909427,0.7987157815794009,0.8638792323728606,0.5480535271346588
21,0.3212971917070451,0.6079862240405391,0.4455228680809073,0.4260134149402957,0.4440513813131551,0.6123776347008624,0.49008811037852595,0.265585307471493,0.5945885710148873,0.6047213506647462
22,0.38656595520289316,0.5710024664442626,0.5330959031988454,0.3503540353932477,0.7612079763954951,0.6124005951991295,0.5011335991594076,0.5834416654371946,0.5977836888908316,0.39985086755708577
23,0.47975059556552446,0.3405477092074128,0.40765591145846813,0.4785585256786964,0.5916217258767092,0.5359532421979858,0.5841766239033224,0.5211492138446352,0.43796848344558953,0.34757347289059937
24,0.6034727785933776,0.5026768965302546,0.6689736599120957,0.520285826337412,0.4143091036470292,0.7089464138648278,0.5208412502565625,0.7175629906965696,0.770348789135278,0.4135549678339926
25,0.7165538689085815,0.528966669901584,0.5385320163886129,0.5691357746315816,0.7550051632906107,0.49840201218070596,0.5350331080240954,0.3849795559810593,0.511325833107362,0.24905685483343742
26,0.5003711791850205,0.2956938505582555,0.5319383472948341,0.8124858253675716,0.40753154152942545,0.5485853470476556,0.5203165202666881,0.5892333823493697,0.3722959933585297,0.6926418027890628
27,0.4543110685068927,0.6548114147057001,0.6961906667885485,0.5385174668038292,0.6316697529161558,0.5907459836470347,0.5272987613033215,0.572402799416634,0.5877701638672114,0.5734271859544712
28,0.4022040127744224,0.6021741614046014,0.5005569112500179,0.440863761257698,0.294213510670586,0.5200753401211186,0.45606977934205245,0.5589604512925254,0.523100462926787,0.6399707345996907
29,0.41010307240212784,0.47657642120879745,0.4763927189335471,0.6989560868533701,0.5042368300036265,0.45070092676582063,0.26986768360973284,0.3955445165049994,0.42348571584707323,0.4030167126759737
30,0.5563147276520993,0.5011460391697053,0.5307683717328774,0.7676329700914428,0.5390700218321222,0.613654743216874,0.32659018072704693,0.5489449015042737,0.28576410661290785,0.3230851794968218
31,0.6282330884910338,0.5792246009032462,0.4542050409385122,0.3915520178117855,0.4460604386969236,0.5494526798144628,0.4472396273329665,0.4655660178338974,0.5646678456602193,0.5818077626799097
32,0.6116707331107099,0.5042718765987488,0.6363990121181589,0.5448894870551831,0.5141045219704584,0.7045512067645323,0.555642734595169,0.6015345758977626,0.5004013397478485,0.553471521043278
33,0.5971762080096246,0.493514738994002,0.31719917165592965,0.2374301894862676,0.538443185648613,0.48860585582605287,0.38501602346611186,0.5149100869381273,0.40210046706480984,0.353203933024012
34,0.4126354600480484,0.6334838977775388,0.3360803985810809,0.4727894344440094,0.5341164600702928,0.47014050368791427,0.5809931026100709,0.6524348962573583,0.4442121296804595,0.3263653004626793
35,0.40157424013257137,0.36152184874049653,0.25066302566987475,0.5984180523846317,0.5377262271841518,0.5056329705579592,0.38158762675657937,0.2988076460337364,0.47195284043402663,0.11605839991828304
36,0.5239104771272397,0.634772444392288,0.5132892387918628,0.48012525320550725,0.5865108860076849,0.5522629963255541,0.5171259458741089,0.41026376398879655,0.29828024954282195,0.24113559379405036
37,0.3378484525569528,0.3736032702341096,0.3732848499343433,0.718036791546879,0.4627772671369833,0.5973816531980992,0.6248490365939602,0.530782772248879,0.397936689372561,0.5844037644949605
38,0.3017032332982431,0.4870923828119878,0.31105571047662356,0.4936536017442924,0.5178218703976439,0.3641112983324379,0.4190356196852474,0.4430847602834721,0.49837506954785804,0.5468012671487857
39,0.7202664533455537,0.3569420023467698,0.5964238430310563,0.6013175853935013,0.3762182417646131,0.5313764551516399,0.5117019512474049,0.3259782157353357,0.5042691396174162,0.49579722154638395
40,0.5094481862807305,0.4415667885607278,0.531220799127486,0.5739683199751993,0.35082958416550314,0.7620375255174028,0.48830848140093913,0.5570823452523804,0.38868354910072106,0.3226615765844003
41,0.5459690027519497,0.5927135428392589,0.44953389989750014,0.49738463730062926,0.6003766325007884,0.3441724502320368,0.41544337865116265,0.27506480826603236,0.5551913337982227,0.34482324670130393
