,d1,d2,d3,d4,d5
0,0.2139644938811326,0.3828847431395892,0.39556950643481836,0.2464886537159251,0.16870498957046165
1,0.09806342158550518,0.19476736088414215,0.28874598946135743,0.4074143069731838,0.12371901163748533
2,0.19976885603362182,0.0395879049696114,0.35675709729580274,0.5759729843594525,0.10946753696095801
3,0.2793966911781095,0.11289218690869451,0.7469716220984375,0.06179054875144263,0.706282267945793
4,0.9007337388302994,0.6041041721811694,0.9046049831747552,0.3478703163199066,0.1330730762028911
5,0.6422679349486216,0.813805720627662,0.1273170248319928,0.6618305370885915,0.8825003313575763
6,0.5230840229926642,0.5259024259845025,0.6795707665890631,0.32238321987663876,0.75866150327933
7,0.90483340049827,0.24034417223676485,0.3712812378987058,0.2862896456963535,0.5817168289786337
8,0.596475700447662,0.5757742902359254,0.4181945104570981,0.7684842324237814,0.2701786399758511
9,0.28863686551759304,0.6562378507877681,0.5537853728202462,0.05662107978026398,0.5146878057103709
10,0.4853323269600901,0.47633013180695805,0.14786462529669242,0.9778760008040196,0.48682841556931533
11,0.5883522664628635,0.766179945004145,0.789514799386103,0.7358737928562777,0.15800773524202383
12,0.008934098381748523,0.7916806129158096,0.8809333247070729,0.77562597011761,0.002199651835600336
13,0.9016359604298935,0.7641305742641896,0.46323953252336225,0.6050027386613516,0.8359855944834309
14,0.20121107737291266,0.2482369095641206,0.06808214838500815,0.8707364322736021,0.5453871439736265
15,0.4328476425273571,0.3454381745403732,0.09367870570067027,0.42513224019921136,0.5465837402895748
16,0.7898106745520634,0.33851057396730755,0.0912015633932225,0.47988250210829875,0.4228414163791233
17,0.7834704495619627,0.08205171238574704,0.3596595800588246,0.15964532605206816,0.8733204683999206
18,0.22452879260187986,0.6174491200546871,0.8775462107614755,0.5727828285861627,0.6390742833810736
19,0.8941992487977454,0.524554166769772,0.8425025314318839,0.059143573343503286,0.317139893988301
20,0.7518500512609979,0.22575292412669434,0.8818977486179254,0.3096469895498636,0.30142094724778135
21,0.8302382947101905,0.5446598024328287,0.5697836404981844,0.6132364337786497,0.8107360028237043
22,0.8682394636617154,0.22641219183923655,0.34155313941020615,0.10972447432761245,0.6988460718724647
23,0.4879302671753707,0.7127221514486363,0.5145178752172174,0.14854035338342253,0.09556999232271324
24,0.9239053595715011,0.7892852482014348,0.5272437039296055,0.07991463026493195,0.18621987778867777
25,0.510978992044112,0.8673689976571127,0.7727276196018431,0.5935822881505337,0.20185856390452828
26,0.18049735281852153,0.6280441377802849,0.8733618077388963,0.6655677728332481,0.20308505819300282
27,0.5725864388959483,0.8712597949392004,0.9829532295937586,0.82965029524317,0.8956301756488169
28,0.20774576319036508,0.3822442740605424,0.03087742403614513,0.9507979352799762,0.7673664958952621
29,0.26936638153264303,0.8221586144098437,0.7092537949035739,0.9965919738680554,0.2277960911450645
30,0.5505290519884951,0.45451562762049014,0.15479939385998653,0.6198200271586867,0.652779622532006
31,0.05318831994174489,0.27930732872810693,0.7987789851416858,0.3375169433056908,0.3613916377708323
32,0.4636754421494036,0.6929025899635688,0.578484738909129,0.25772209453688466,0.21462441222270046
33,0.5364845770967825,0.8104106270933765,0.35787796520056314,0.41230176977572,0.5074288521295705
34,0.5572665783284189,0.9104223944971175,0.7314147945114522,0.09265629462144576,0.7885678518550376
35,0.5423010175215994,0.6760932607749189,0.07392545006708207,0.49935622142470426,0.09456091280884371
36,0.533605759330124,0.20244494307033045,0.3223392100806982,0.20262196217953066,0.1722102176165019
37,0.6791555649353112,0.5573053115309282,0.7049181730566944,0.18504930030635047,0.5398804314540092
38,0.6631225356354807,0.3496430971402581,0.9056573086241,0.5799169456444037,0.41615556995095426
39,0.6375668246747069,0.2729195165774353,0.8245789303465639,0.33955159069105034,0.6448322424252471
40,0.4755874054761178,0.2533919351610646,0.8427111921029875,0.8662534224848539,0.40355425414015733
41,0.7183006940199328,0.44663027923213805,0.8597521081799523,0.22637415710277875,0.858899790806835
42,0.723614855528507,0.5966606974722971,0.0730219168437023,0.05005911779904271,0.5811124020036709
43,0.5698234838579265,0.4648471036586651,0.717555833591902,0.1548044989644538,0.9586442824408342
44,0.2693711346741565,0.22266794235572485,0.24036922032837882,0.11114075234391596,0.08309716665628908
45,0.7111481773037034,0.4663158391957596,0.03743576204963872,0.6909011528769665,0.6644022092814178
46,0.18138559070508964,0.5547170815697906,0.4809634209028071,0.014397660593322592,0.9024012211184227
47,0.39534964890752,0.07237420566521036,0.6637103901470733,0.3300190374001042,0.6381139112060908
48,0.9177422440317419,0.49014823855537193,0.07634585997171839,0.9395226058961595,0.3414204628469497
49,0.19568187193179631,0.8655859797223167,0.4290475662888382,0.5822637928834207,0.33767585103460396
50,0.547084657029464,0.6700560271014421,0.6938884978295194,0.9088269637234272,0.151355184534943
51,0.49965704255448373,0.7687160598081627,0.18220747508013968,0.4255498563609732,0.9598560014579425
52,0.08527999216179771,0.37983614162356816,0.3176005292063029,0.38494247048480457,0.7488705356927737
53,0.6560839305391433,0.16111674455720215,0.9076951948347284,0.10121776425587703,0.3073163688005017
54,0.6668722748400865,0.2714088821911812,0.8003255252500082,0.9252249782693788,0.7254148927457484
55,0.6518330452507216,0.9635073650898245,0.7302519333849411,0.23030104705534404,0.07530467237672822
56,0.533273815071348,0.7250822798021198,0.04550025909262401,0.5018657889430473,0.9175209163166687
57,0.17760681594581063,0.1645247125961744,0.533915870017883,0.8037078178493396,0.97334639265896
58,0.6529962679734758,0.4793253061913353,0.6403909020355014,0.6949372407873872,0.18255258443627853
59,0.4119662224623256,0.0030726426541646257,0.5684228185161012,0.01081145219267643,0.0925408335273723
60,0.7360339178002828,0.8410734106789004,0.06272084401470801,0.12848661951893225,0.4392197831105299
61,0.4516184835543322,0.47578947847487485,0.3997240284782996,0.006342650848029541,0.03348682756332155
62,0.7505815183748471,0.893735681508804,0.2967491079427107,0.8619308511624091,0.08907928521198116
63,0.947045849221276,0.19909365998218298,0.5638462385863208,0.4058901212571723,0.7443525437668311
