,d1,d2,d3,d4,d5
0,0.5808622140259876,0.5261058713027571,0.49174997758198064,0.562273379735431,0.58511638511811
1,0.47722361115744155,0.5651917649873415,0.4566642647779975,0.4755502914037888,0.6436649008924036
2,0.42629023035176494,0.5483755748612429,0.241797944429346,0.4159405372946069,0.5930559591723198
3,0.7708030248586505,0.6070355944421211,0.61780303407747,0.7015160051415629,0.7570097797536197
4,0.5207402276835797,0.5207944373276514,0.5594185125298643,0.466849357876597,0.4694394484699253
5,0.4248692983710478,0.5745746423559159,0.389641924342564,0.5065617062263819,0.5163718001331272
6,0.634269860189246,0.6672081213635798,0.7044497090227253,0.5357901182097025,0.5418028167199331
7,0.34788071222472416,0.4910705783309028,0.5997070667809687,0.47410182562510506,0.5989523999743753
8,0.5074348115740615,0.5618081177490701,0.5301289958958932,0.5326928748766614,0.540237092127708
9,0.4442251168946264,0.49962699545307593,0.46572441802651343,0.4130689873845538,0.4536260044117776
10,0.5967727311462708,0.6155793822004038,0.5433164897823731,0.4937596436704302,0.5321945216243248
11,0.34690859368781946,0.3157268238811368,0.40794391500647326,0.4635113814544362,0.33723556047585085
12,0.6167436051383876,0.5175345634945887,0.49877195076837755,0.5738344206285833,0.5256765922634576
13,0.4997264107720378,0.4960591342728533,0.41437077416109724,0.4729276521368473,0.4110665422400812
14,0.3316273944624006,0.28906398046509446,0.35453409915181455,0.37300789609886675,0.3208286677141471
15,0.6213957525062224,0.6456149780141281,0.5525689688309399,0.5732667102908975,0.6246860971264314
16,0.17748830348,0.3931165824665728,0.2645654415224108,0.34884144087806335,0.23977383761311316
17,0.5533993240417311,0.45965021512018805,0.5347803879449551,0.5967710248779434,0.5289013413634869
18,0.3042301079187734,0.566469361207794,0.5876822975227342,0.6884563804175892,0.6162122954756765
19,0.5210549133383016,0.42806643315970794,0.4988342203178553,0.2461653503741042,0.3365389230376221
20,0.5236106196112591,0.678268688795996,0.5613122919166201,0.6733792132891178,0.6170975037855249
21,0.5886697046592062,0.617566521018185,0.5495865952090421,0.6585440448668394,0.5992352573156212
