,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
0,0.4502566578692089,0.9203799454520174,0.015561272257154535,0.26315656296999135,0.5077444522657861,0.648676126922865,0.9064683021115816,0.7897344749975013,0.598626114127148,0.284519982591119
1,0.22326734495725697,0.48715642895674105,0.5730687472487768,0.4981789082986815,0.44263094425317473,0.6499792431500931,0.42856721046107527,0.4661791592567234,0.23641770489633485,0.970377304817734
2,0.17081574030929936,0.5474013197583179,0.1694726770297328,0.7591190192627061,0.5731070346264302,0.09407305308859037,0.1633416831903839,0.9030057081387016,0.39081232565706103,0.6854989086007668
3,0.8885561541029819,0.6087196642983224,0.7655120651992743,0.6879820658598711,0.09162723588328092,0.17027294473524857,0.5070643241778504,0.8581779799948845,0.13313182511727328,0.11305348296134454
4,0.40612650348064583,0.5789246765950665,0.11498025194382389,0.7725489443660266,0.14506283552579957,0.6792496605922487,0.12621891130527063,0.6534212779381213,0.6015961555917956,0.6857939528577854
5,0.3298463798401635,0.08646786667464978,0.11218923575868445,0.3713186116691397,0.05928790205038148,0.47699955084572687,0.7083861599443165,0.1831444425648432,0.5447420785017455,0.2260626170676675
6,0.011808667213039636,0.13605929704942066,0.5482105084676215,0.039598875022316626,0.3888478512790724,0.058161554097139856,0.21915041869744833,0.06381008117320641,0.17922223038943308,0.95538181788704
7,0.47266059656272585,0.9248843531947035,0.9917338062087179,0.30762459363444383,0.12400166551139402,0.42009409384973795,0.10852632037680054,0.11999871437461473,0.9871082423852972,0.1077758166853624
8,0.39495088639173337,0.9979848428655678,0.026050186732617275,0.2939092550617466,0.7191694662343838,0.9983742939752078,0.5906680716369221,0.18729646380909826,0.5892199255149423,0.6720180262082497
9,0.5186785077807136,0.15755775390039028,0.3696380949300083,0.2534543644403564,0.2739765405397435,0.7111298038744946,0.707264612545407,0.9372738450576925,0.5638337989388343,0.008092069299353466
10,0.9344921262357775,0.17363890215826827,0.8869644602117014,0.45462634020340464,0.15386312594506546,0.7849080138759528,0.7486284571983514,0.28106567915875136,0.3865023693407674,0.5938474968196886
11,0.7196354636673363,0.5141548741990837,0.8155231906189437,0.44789164161007355,0.02510935378079593,0.49239721475822973,0.46198360711857445,0.9570234919566986,0.3750526897943075,0.7450281341501941
12,0.833091413695458,0.09628355482812012,0.42557286972539776,0.952079915348323,0.7505674157442678,0.6387474569479703,0.8119020919004767,0.24894797052589113,0.2547649295134429,0.22804115825271842
13,0.8118835792923864,0.139815343227497,0.5332205803503117,0.9696976348046148,0.19078313813803216,0.48902590891412046,0.5073319866486413,0.09364408002124103,0.9100851870948876,0.848150633053005
14,0.5798674918648045,0.7569893213991078,0.22150797840847236,0.8561536222488503,0.41674724138277164,0.7664527345331184,0.14867142645257247,0.04637183763409125,0.9125965964555555,0.3970545921927069
15,0.2483775417944627,0.9825986641721116,0.22620245491610513,0.23953120796774852,0.05034510690585425,0.6513560110753693,0.8579710753975102,0.33176994785492675,0.6549938075502152,0.3114280118387932
16,0.42306493294710334,0.06999468238164386,0.8823600212697537,0.4286601154592965,0.25982630648738925,0.344660275024526,0.4379820714446033,0.7819591454444527,0.5883979145462892,0.9010091969003071
