,d1,d2,d3,d4,d5
0,0.46825837872255155,0.5353065343079869,0.6073565369610471,0.43108250799650333,0.5306692952222676
1,0.5117125857709426,0.5938605325060533,0.4537424499465172,0.6785947786923876,0.4322976031691367
2,0.5622756198913336,0.3218538644741334,0.43722251363884573,0.4677912377260439,0.32833112424044064
3,0.463882311867638,0.3879165714587541,0.2849395705860882,0.38162614054854027,0.5658167781886323
4,0.5539418092976144,0.5281934160768196,0.4528988939859123,0.567410439752128,0.5665128338403078
5,0.3273332925016841,0.3912926880937371,0.4627730958904017,0.376704877321169,0.6898441557660764
6,0.7093995449552155,0.48704430514790836,0.6398923803622332,0.5272981775084372,0.325100003295281
7,0.4951132367507608,0.7231745559603473,0.6004617139979973,0.4807983671468974,0.6279823945425868
8,0.41506907258482295,0.33509945674606545,0.6946398043084497,0.5047116823878345,0.5981043235805269
9,0.7161145690302806,0.7156604939526814,0.5502300444708917,0.5362437920518802,0.4425514646609604
10,0.5324069585624239,0.40699308215004104,0.6559771626717078,0.48422418934047323,0.4225051732705203
11,0.4416668555105475,0.36113920421368406,0.45847363988668477,0.401623585173032,0.5662166913593962
12,0.6697559488258157,0.6744274805801325,0.651629416846724,0.2824784407519798,0.6279000308148914
13,0.40905428142390876,0.6099846404012113,0.5745674827766128,0.5917930231972964,0.4913960328396204
14,0.6429542362728257,0.5287387203582729,0.3891985631373795,0.3860454596650373,0.5536140229689622
15,0.42247824567817355,0.4803244746451523,0.5138926495738884,0.5003134889090317,0.7797263726140358
16,0.5269575439721302,0.4865941048885329,0.4311638306531833,0.5269335421538095,0.6371694587092653
17,0.5449254015648375,0.7099656429522438,0.5277132077016737,0.27466600752848996,0.2832221867990811
18,0.48863594462519244,0.5328922961024415,0.49438512453416544,0.4839559342269121,0.4982184340222057
19,0.4825699148908349,0.6897958172474032,0.54799488121309,0.3400205790632116,0.38236862035027624
20,0.5266911943508266,0.5141740801836888,0.5081761200851368,0.5428930585765054,0.44624497442327893
21,0.31148031684752053,0.3799474024142256,0.4896207076116367,0.5511687760409488,0.6906085758125577
22,0.47049607937772364,0.4518469327345327,0.5295725126966926,0.3503605947621804,0.609759387788895
23,0.4560838800781194,0.5428102976799037,0.48686688633384717,0.34553195074604465,0.4202865011203561
24,0.6622350186925048,0.5454340364555159,0.5475042181295321,0.4138171740028863,0.46428463277990956
25,0.5474352699464724,0.4573837965474886,0.4723221699383071,0.45623450364388163,0.7751875215942589
26,0.4246486235516215,0.4992887176304149,0.623023137167027,0.2163038038665301,0.47995887785396507
27,0.5362071541865986,0.5034716378422596,0.44300885655586053,0.5882507711839174,0.1796328508207372
28,0.4891593991377585,0.4873759705709718,0.5614128360617724,0.3731325702580938,0.46774311767461635
29,0.37377462330668576,0.3528244728001888,0.527358886540951,0.4834906516020353,0.396197660684557
30,0.3495490384746165,0.4157059621999073,0.45336160080955856,0.5784418864929407,0.5083838084054897
31,0.590164765007121,0.5612124590896419,0.4717067998604652,0.39214412068474547,0.4459004358900264
32,0.3056363941836356,0.6262397126762971,0.35848280310087044,0.6078318443124636,0.43203271055425985
33,0.6587691149586239,0.2486714390269662,0.5132966541009504,0.7750726464622554,0.4437075908299891
34,0.3718135194254152,0.5353903258013775,0.37786086060725327,0.30878569237465237,0.46539302571774516
35,0.6753298440531617,0.5677358767946555,0.6369801266079724,0.4235588039600786,0.5362807468512328
36,0.4339369324090988,0.39991583571813155,0.6444933468286741,0.492216852088093,0.4680696487226146
37,0.6385533561475534,0.41195387238510345,0.5888392123166866,0.6186176351046206,0.4603823059935961
38,0.4488872115676578,0.3940663495721444,0.33894281997958486,0.5323375992612851,0.5197038127920983
39,0.442201530975699,0.4856168209275514,0.32502939321037133,0.5876819332598023,0.30725883792233927
40,0.5789863012702061,0.21274221937373838,0.41653167342978953,0.555541523396457,0.45141998260473554
41,0.3588943615619704,0.3423088298825009,0.6294773024936269,0.6060194397325004,0.6221510983488406
42,0.5402296539726744,0.3904660751850443,0.5299515677896,0.580334509787919,0.6332479501735915
43,0.4266628443971357,0.5503470761101763,0.4659026933939219,0.5023617195154965,0.47015998445094903
44,0.1684163708105219,0.433355241636988,0.6212404564916032,0.6064013583230712,0.6195105928971835
45,0.5010469801222575,0.46894541039923765,0.6018559459777032,0.5690388115040798,0.6109267662387131
46,0.3943693248525024,0.6412372241758744,0.36346524463521046,0.5355771132591666,0.5468230676876931
47,0.5010760380558644,0.4651194445981019,0.4381352404912596,0.5367829110264006,0.69075897740683
48,0.33235626109085953,0.5003987319494381,0.4518900834867094,0.5795856989921775,0.5213428373407871
49,0.4438106149383305,0.875473945254879,0.787590201900815,0.5842011752533092,0.5342196692623344
50,0.4780416183002562,0.6738817721101724,0.5781576134909554,0.5549377142364529,0.4438060592920049
51,0.49094224780455664,0.5648734422036402,0.4666980344901809,0.4765190382613441,0.5094087782402024
52,0.6010627446284674,0.7357891747760954,0.578257435351915,0.27440494137961036,0.4913053860936848
53,0.5448272971126926,0.5247167756464514,0.40091499196215774,0.5705390959088746,0.49862668692617396
54,0.43029376865822677,0.4026408380292323,0.33739525854403973,0.5641147435604593,0.48468240666546347
55,0.44348614812776554,0.27110861347077686,0.4782832632605167,0.6211181292630413,0.6961203834896481
56,0.34706845938423275,0.5868365805874503,0.4314403853467713,0.4800939700853818,0.25085023068740175
57,0.5283775630661275,0.3062437567028656,0.6302829181385237,0.545738807293662,0.33108463428402757
58,0.5939766888980359,0.8019784380787556,0.43297425689376784,0.7513701825650687,0.5368621605223757
59,0.5034451893076312,0.5899642305046086,0.32241118259385626,0.5178884285161316,0.4365657362021935
60,0.40918034485576354,0.6534861784089033,0.297172595890556,0.581182174945561,0.6196186890105179
61,0.4667713439304583,0.51795482439012,0.5801575576907078,0.47718118717957353,0.38564053912708035
62,0.46422756856224323,0.45683655723893435,0.7339704461849539,0.4340090364766252,0.530948136280069
63,0.6502305875051512,0.580335458745077,0.6949159431442562,0.5026919421722785,0.665451633598328
64,0.6087626294665949,0.4978951076394371,0.5284314361404732,0.44966191360041186,0.692478462305129
65,0.5200891474792676,0.44587460914257837,0.4812804828123889,0.49644387701619475,0.8373547783315598
66,0.4171047305361527,0.4551828695253408,0.5678555787530538,0.5228536300899861,0.45222818129613757
67,0.5309234718231076,0.48459584818801793,0.6992058786663031,0.4530495575450321,0.5553918186654103
68,0.2935765976071678,0.47920929857263844,0.37346643624394704,0.5929866949470312,0.5441763937895153
69,0.6257893717462301,0.4188807859970358,0.5960789585694327,0.30140498712428865,0.8402253903682046
70,0.36174482606850955,0.502398991892861,0.4949589356945149,0.5565673174486606,0.4992847776223462
71,0.317949065876245,0.7830550631906288,0.448230229536234,0.4936040439831897,0.5082401779977487
72,0.5120693214864968,0.3569311063830878,0.39577729113005206,0.508636567397205,0.33339252674076336
